"","ts","id","antenna","power","location","Easting","Northing","goodtags"
"1004750",2009-10-04 00:31:35,89,"Fm-W",102,"Farm",548298.93305021,4727532.29064456,TRUE
"1004762",2009-10-04 00:32:05,89,"Fm-W",95,"Farm",548298.055787471,4727534.10448026,TRUE
"1004775",2009-10-04 00:32:36,89,"Fm-W",88,"Farm",548300.793153699,4727529.83588722,TRUE
"1004788",2009-10-04 00:33:06,89,"Fm-W",86,"Farm",548297.342160575,4727532.03276669,TRUE
"1004803",2009-10-04 00:33:44,89,"Fm-W",102,"Farm",548300.056059822,4727531.12630616,TRUE
"1004815",2009-10-04 00:34:15,89,"Fm-W",99,"Farm",548300.574464881,4727528.56964371,TRUE
"1004829",2009-10-04 00:34:45,89,"Fm-W",105,"Farm",548296.607719162,4727529.68328712,TRUE
"1004842",2009-10-04 00:35:15,89,"Fm-W",98,"Farm",548297.611588594,4727529.28928575,TRUE
"1004857",2009-10-04 00:35:53,89,"Fm-W",95,"Farm",548297.364550168,4727528.82486018,TRUE
"1004870",2009-10-04 00:36:24,89,"Fm-W",100,"Farm",548297.572113369,4727528.42530102,TRUE
"1004881",2009-10-04 00:36:54,89,"Fm-W",97,"Farm",548298.044515021,4727529.19976712,TRUE
"1004890",2009-10-04 00:37:24,89,"Fm-W",101,"Farm",548297.444577078,4727530.39860336,TRUE
"1004901",2009-10-04 00:37:55,89,"Fm-W",94,"Farm",548300.00998053,4727527.94876849,TRUE
"1004916",2009-10-04 00:38:33,89,"Fm-W",94,"Farm",548300.564631189,4727526.71876961,TRUE
"1004929",2009-10-04 00:39:03,89,"Fm-W",88,"Farm",548301.44139443,4727528.23638056,TRUE
"1004948",2009-10-04 00:40:04,89,"Fm-W",92,"Farm",548302.487608917,4727525.03562051,TRUE
"1004960",2009-10-04 00:40:34,89,"Fm-W",94,"Farm",548302.697254569,4727527.59736478,TRUE
"1004973",2009-10-04 00:41:12,89,"Fm-W",86,"Farm",548300.072713238,4727535.25988796,TRUE
"1004982",2009-10-04 00:41:43,89,"Fm-W",93,"Farm",548301.324336404,4727531.96802118,TRUE
"1004991",2009-10-04 00:42:13,89,"Fm-W",94,"Farm",548301.881355343,4727530.39872459,TRUE
"1005025",2009-10-04 00:43:52,89,"Fm-W",95,"Farm",548301.380890474,4727527.12547496,TRUE
"1005033",2009-10-04 00:44:22,89,"Fm-W",97,"Farm",548297.398496575,4727527.22106572,TRUE
"1005044",2009-10-04 00:44:53,89,"Fm-W",93,"Farm",548297.917262704,4727527.87246837,TRUE
"1005055",2009-10-04 00:45:23,89,"Fm-W",102,"Farm",548298.570816083,4727528.7715859,TRUE
"1005065",2009-10-04 00:46:01,89,"Fm-W",89,"Farm",548300.275103788,4727525.82219276,TRUE
"1005075",2009-10-04 00:46:31,89,"Fm-W",97,"Farm",548300.497452829,4727526.56406692,TRUE
"1005085",2009-10-04 00:47:02,89,"Fm-W",97,"Farm",548294.43353449,4727524.97940588,TRUE
"1005096",2009-10-04 00:47:32,89,"Fm-W",89,"Farm",548289.1047041,4727525.65169306,TRUE
"1005107",2009-10-04 00:48:03,89,"Fm-W",96,"Farm",548289.130253938,4727525.25086352,TRUE
"1005118",2009-10-04 00:48:41,89,"Fm-W",93,"Farm",548285.49208388,4727528.18676485,TRUE
"1005126",2009-10-04 00:49:11,89,"Fm-W",98,"Farm",548281.180468663,4727526.55264934,TRUE
"1005135",2009-10-04 00:49:41,89,"Fm-W",96,"Farm",548280.999531783,4727526.39715314,TRUE
"1005144",2009-10-04 00:50:12,89,"Fm-W",99,"Farm",548281.620066668,4727525.50692679,TRUE
"1005154",2009-10-04 00:50:42,89,"Fm-W",95,"Farm",548282.260555515,4727525.01784755,TRUE
"1005167",2009-10-04 00:51:20,89,"Fm-W",87,"Farm",548292.568331958,4727524.90469524,TRUE
"1005176",2009-10-04 00:51:51,89,"Fm-W",91,"Farm",548295.393192875,4727524.40001508,TRUE
"1005188",2009-10-04 00:52:21,89,"Fm-W",104,"Farm",548297.692613958,4727524.2001363,TRUE
"1005198",2009-10-04 00:52:51,89,"Fm-W",94,"Farm",548297.755271399,4727525.00258931,TRUE
"1005207",2009-10-04 00:53:22,89,"Fm-W",84,"Farm",548296.799057401,4727525.0884557,TRUE
"1005209",2009-10-04 00:53:29,89,"Fm-W",96,"Farm",548296.889418045,4727525.18162664,TRUE
"1005219",2009-10-04 00:54:00,89,"Fm-W",91,"Farm",548296.200841568,4727526.04053001,TRUE
"1005228",2009-10-04 00:54:30,89,"Fm-W",97,"Farm",548296.083854293,4727526.50241488,TRUE
"1005238",2009-10-04 00:55:01,89,"Fm-W",94,"Farm",548298.955940408,4727525.75129172,TRUE
"1005250",2009-10-04 00:55:31,89,"Fm-W",92,"Farm",548300.457547345,4727525.76177268,TRUE
"1005261",2009-10-04 00:56:09,89,"Fm-W",85,"Farm",548294.156654287,4727535.31113722,TRUE
"1005272",2009-10-04 00:56:39,89,"Fm-W",99,"Farm",548296.951723573,4727532.55443653,TRUE
"1005282",2009-10-04 00:57:10,89,"Fm-W",94,"Farm",548300.646740292,4727531.25381611,TRUE
"1005295",2009-10-04 00:57:40,89,"Fm-W",98,"Farm",548305.413094157,4727526.41329904,TRUE
"1005306",2009-10-04 00:58:10,89,"Fm-W",93,"Farm",548304.090055269,4727526.89761161,TRUE
"1005317",2009-10-04 00:58:48,89,"Fm-W",93,"Farm",548300.663533633,4727528.84788622,TRUE
"1005325",2009-10-04 00:59:19,89,"Fm-W",96,"Farm",548296.687746229,4727531.2570303,TRUE
"1005335",2009-10-04 00:59:49,89,"Fm-W",97,"Farm",548296.042158161,4727529.21663851,TRUE
"1005344",2009-10-04 01:00:20,89,"Fm-W",99,"Farm",548300.210293678,4727525.32819227,TRUE
"1005354",2009-10-04 01:00:50,89,"Fm-W",99,"Farm",548304.386902864,4727526.74544996,TRUE
"1005367",2009-10-04 01:01:28,89,"Fm-W",102,"Farm",548304.626907399,4727524.95801337,TRUE
"1005376",2009-10-04 01:01:58,89,"Fm-W",93,"Farm",548303.222694801,4727527.29256493,TRUE
"1005386",2009-10-04 01:02:29,89,"Fm-W",89,"Farm",548304.343552783,4727526.43667978,TRUE
"1005407",2009-10-04 01:03:30,89,"Fm-W",82,"Farm",548302.304734711,4727525.15773104,TRUE
"1005409",2009-10-04 01:03:37,89,"Fm-W",96,"Farm",548302.102338468,4727524.81700394,TRUE
"1005423",2009-10-04 01:04:08,89,"Fm-W",101,"Farm",548302.760342007,4727528.33812733,TRUE
"1005436",2009-10-04 01:04:38,89,"Fm-W",95,"Farm",548300.750879979,4727529.37289078,TRUE
"1005447",2009-10-04 01:05:08,89,"Fm-W",90,"Farm",548297.457072971,4727538.38800083,TRUE
"1005458",2009-10-04 01:05:39,89,"Fm-W",97,"Farm",548297.500423271,4727538.69677097,TRUE
"1005468",2009-10-04 01:06:17,89,"Fm-W",106,"Farm",548291.601588059,4727536.28040199,TRUE
"1005481",2009-10-04 01:06:47,89,"Fm-W",88,"Farm",548289.637482909,4727534.07657563,TRUE
"1005490",2009-10-04 01:07:17,89,"Fm-W",101,"Farm",548293.963084012,4727533.70575489,TRUE
"1005500",2009-10-04 01:07:48,89,"Fm-W",105,"Farm",548302.617661582,4727535.7403533,TRUE
"1005511",2009-10-04 01:08:18,89,"Fm-W",101,"Farm",548297.986671543,4727534.22738489,TRUE
"1005521",2009-10-04 01:08:56,89,"Fm-W",95,"Farm",548299.247266728,4727532.90977287,TRUE
"1005530",2009-10-04 01:09:27,89,"Fm-W",108,"Farm",548299.026494165,4727528.68222613,TRUE
"1005540",2009-10-04 01:09:57,89,"Fm-W",83,"Farm",548298.938571069,4727524.98000155,TRUE
"1005552",2009-10-04 01:10:27,89,"Fm-W",95,"Farm",548299.646454909,4727524.61478133,TRUE
"1005563",2009-10-04 01:10:58,89,"Fm-W",88,"Farm",548299.179150762,4727526.36978482,TRUE
"1005572",2009-10-04 01:11:36,89,"Fm-W",90,"Farm",548300.465873984,4727527.82856356,TRUE
"1005582",2009-10-04 01:12:06,89,"Fm-W",82,"Farm",548301.852645882,4727527.99247708,TRUE
"1005593",2009-10-04 01:12:37,89,"Fm-W",107,"Farm",548302.737015533,4727525.16074846,TRUE
"1005604",2009-10-04 01:13:07,89,"Fm-W",100,"Farm",548303.182430271,4727523.28220537,TRUE
"1005615",2009-10-04 01:13:37,89,"Fm-W",105,"Farm",548303.297049656,4727523.15961843,TRUE
"1005617",2009-10-04 01:13:45,89,"Fm-W",87,"Farm",548303.319155354,4727523.252313,TRUE
"1005630",2009-10-04 01:14:15,89,"Fm-W",92,"Farm",548300.719801821,4727527.30594109,TRUE
"1005643",2009-10-04 01:14:46,89,"Fm-W",103,"Farm",548301.521635725,4727529.77927854,TRUE
"1005654",2009-10-04 01:15:16,89,"Fm-W",92,"Farm",548295.520593369,4727528.96622431,TRUE
"1005665",2009-10-04 01:15:47,89,"Fm-W",101,"Farm",548296.725205218,4727525.88995595,TRUE
"1005675",2009-10-04 01:16:24,89,"Fm-W",90,"Farm",548292.376549178,4727519.7827952,TRUE
"1005690",2009-10-04 01:16:55,89,"Fm-W",83,"Farm",548290.506824911,4727520.35583547,TRUE
"1005704",2009-10-04 01:17:25,89,"Fm-W",96,"Farm",548293.338724732,4727522.10301682,TRUE
"1005717",2009-10-04 01:17:56,89,"Fm-W",98,"Farm",548286.902380466,4727521.71878686,TRUE
"1005731",2009-10-04 01:18:26,89,"Fm-W",88,"Farm",548286.982409871,4727523.29252988,TRUE
"1005746",2009-10-04 01:19:04,89,"Fm-W",93,"Farm",548289.082447556,4727522.32008803,TRUE
"1005760",2009-10-04 01:19:34,89,"Fm-W",92,"Farm",548296.049330255,4727524.9289893,TRUE
"1005774",2009-10-04 01:20:05,89,"Fm-W",91,"Farm",548297.246339633,4727526.20206075,TRUE
"1005788",2009-10-04 01:20:35,89,"Fm-W",97,"Farm",548289.522412737,4727524.48243121,TRUE
"1005802",2009-10-04 01:21:06,89,"Fm-W",95,"Farm",548295.037777832,4727523.16366429,TRUE
"1005819",2009-10-04 01:21:44,89,"Fm-W",94,"Farm",548293.060687587,4727526.08030807,TRUE
"1005834",2009-10-04 01:22:14,89,"Fm-W",92,"Farm",548296.790593148,4727529.56117644,TRUE
"1005849",2009-10-04 01:22:44,89,"Fm-W",87,"Farm",548295.51901874,4727532.45189691,TRUE
"1005863",2009-10-04 01:23:15,89,"Fm-W",85,"Farm",548297.276489188,4727531.66214725,TRUE
"1005880",2009-10-04 01:23:45,89,"Fm-W",96,"Farm",548296.792031824,4727532.61501548,TRUE
"1005883",2009-10-04 01:23:53,89,"Fm-W",99,"Farm",548299.148579228,4727530.74981101,TRUE
"1005900",2009-10-04 01:24:23,89,"Fm-W",97,"Farm",548298.234493561,4727528.05976306,TRUE
"1005914",2009-10-04 01:24:54,89,"Fm-W",90,"Farm",548294.92668351,4727529.30139363,TRUE
"1005946",2009-10-04 01:25:54,89,"Fm-W",83,"Farm",548302.690364707,4727528.58441293,TRUE
"1006007",2009-10-04 01:28:03,89,"Fm-W",78,"Farm",548297.381342355,4727526.4189303,TRUE
"1006023",2009-10-04 01:28:34,89,"Fm-W",62,"Farm",548300.124815079,4727527.79533624,TRUE
"1006153",2009-10-04 01:35:01,89,"Fm-W",91,"Farm",548292.219391228,4727532.52140907,TRUE
"1006166",2009-10-04 01:35:32,89,"Fm-W",98,"Farm",548299.676817899,4727530.04402259,TRUE
"1006177",2009-10-04 01:36:02,89,"Fm-W",98,"Farm",548300.31953054,4727525.97673664,TRUE
"1006192",2009-10-04 01:36:40,89,"Fm-W",111,"Farm",548300.849276783,4727525.05503152,TRUE
"1006203",2009-10-04 01:37:10,89,"Fm-W",101,"Farm",548300.5518533,4727522.02997329,TRUE
"1006215",2009-10-04 01:37:41,89,"Fm-W",101,"Farm",548301.740536082,4727521.23625464,TRUE
"1006226",2009-10-04 01:38:11,89,"Fm-W",99,"Farm",548298.791796559,4727523.18986518,TRUE
"1006238",2009-10-04 01:38:42,89,"Fm-W",107,"Farm",548299.705521713,4727522.67184789,TRUE
"1006250",2009-10-04 01:39:20,89,"Fm-W",103,"Farm",548297.709836806,4727521.73251593,TRUE
"1006260",2009-10-04 01:39:50,89,"Fm-W",101,"Farm",548297.648617705,4727523.98390192,TRUE
"1006272",2009-10-04 01:40:20,89,"Fm-W",106,"Farm",548297.924435944,4727523.58481917,TRUE
"1006284",2009-10-04 01:40:51,89,"Fm-W",104,"Farm",548297.951708592,4727522.93722762,TRUE
"1006295",2009-10-04 01:41:21,89,"Fm-W",98,"Farm",548297.182243572,4727522.34576874,TRUE
"1006307",2009-10-04 01:41:59,89,"Fm-W",96,"Farm",548291.648909063,4727509.93760192,TRUE
"1006319",2009-10-04 01:42:30,89,"Fm-W",113,"Farm",548292.17671798,4727509.29350345,TRUE
"1006330",2009-10-04 01:43:00,89,"Fm-W",105,"Farm",548287.271357093,4727521.01188618,TRUE
"1006343",2009-10-04 01:43:30,89,"Fm-W",102,"Farm",548292.352721231,4727519.93686269,TRUE
"1006353",2009-10-04 01:44:08,89,"Fm-W",112,"Farm",548292.534519082,4727519.96897817,TRUE
"1006363",2009-10-04 01:44:39,89,"Fm-W",114,"Farm",548291.589497886,4727518.45089207,TRUE
"1006373",2009-10-04 01:45:09,89,"Fm-W",109,"Farm",548285.372550608,4727515.97061527,TRUE
"1006384",2009-10-04 01:45:39,89,"Fm-W",100,"Farm",548288.503389323,4727520.52693534,TRUE
"1006394",2009-10-04 01:46:10,89,"Fm-W",110,"Farm",548288.91464076,4727520.28303109,TRUE
"1006407",2009-10-04 01:46:48,89,"Fm-W",109,"Farm",548291.884772874,4727521.78440241,TRUE
"1006417",2009-10-04 01:47:18,89,"Fm-W",113,"Farm",548292.361696122,4727521.91111776,TRUE
"1006429",2009-10-04 01:47:49,89,"Fm-W",107,"Farm",548289.565957794,4727514.98193408,TRUE
"1006438",2009-10-04 01:48:19,89,"Fm-W",113,"Farm",548289.796057345,4727514.61337873,TRUE
"1006448",2009-10-04 01:48:49,89,"Fm-W",103,"Farm",548288.051713255,4727513.52156979,TRUE
"1006462",2009-10-04 01:49:27,89,"Fm-W",109,"Farm",548296.25151151,4727525.30056148,TRUE
"1006474",2009-10-04 01:49:58,89,"Fm-W",106,"Farm",548296.013299248,4727523.57148052,TRUE
"1006485",2009-10-04 01:50:28,89,"Fm-W",114,"Farm",548296.534218592,4727523.91443052,TRUE
"1006501",2009-10-04 01:50:59,89,"Fm-W",110,"Farm",548294.96334736,4727520.78794455,TRUE
"1006516",2009-10-04 01:51:29,89,"Fm-W",108,"Farm",548291.241381703,4727506.387381,TRUE
"1006542",2009-10-04 01:52:07,89,"Fm-W",108,"Farm",548291.653626249,4727499.48058459,TRUE
"1006556",2009-10-04 01:52:37,89,"Fm-W",87,"Farm",548289.183032288,4727504.64559866,TRUE
"1006574",2009-10-04 01:53:08,89,"Fm-W",96,"Farm",548299.415639774,4727528.34562794,TRUE
"1006586",2009-10-04 01:53:38,89,"Fm-W",107,"Farm",548301.125600445,4727531.10292477,TRUE
"1006599",2009-10-04 01:54:16,89,"Fm-W",100,"Farm",548298.135375066,4727525.96149175,TRUE
"1006610",2009-10-04 01:54:47,89,"Fm-W",119,"Farm",548299.609924449,4727526.58871883,TRUE
"1006622",2009-10-04 01:55:17,89,"Fm-W",104,"Farm",548300.020530043,4727526.43735101,TRUE
"1006643",2009-10-04 01:55:47,89,"Fm-W",110,"Farm",548299.953566965,4727526.25180307,TRUE
"1006664",2009-10-04 01:56:18,89,"Fm-W",114,"Farm",548300.021175932,4727526.34481524,TRUE
"1006686",2009-10-04 01:56:56,89,"Fm-W",104,"Farm",548300.177423105,4727526.77776044,TRUE
"1006703",2009-10-04 01:57:26,89,"Fm-W",106,"Farm",548289.240826505,4727512.6661585,TRUE
"1006726",2009-10-04 01:57:56,89,"Fm-W",94,"Farm",548296.354856934,4727520.27326135,TRUE
"1006753",2009-10-04 01:58:27,89,"Fm-W",112,"Farm",548299.402430548,4727523.71852212,TRUE
"1006771",2009-10-04 01:58:57,89,"Fm-W",107,"Farm",548297.019605935,4727519.56842548,TRUE
"1006790",2009-10-04 01:59:35,89,"Fm-W",114,"Farm",548293.576276611,4727514.14621145,TRUE
"1006803",2009-10-04 02:00:06,89,"Fm-W",100,"Farm",548296.456264911,4727515.52356856,TRUE
"1006814",2009-10-04 02:00:36,89,"Fm-W",100,"Farm",548298.368626663,4727518.62159154,TRUE
"1006824",2009-10-04 02:01:06,89,"Fm-W",103,"Farm",548301.641708115,4727525.61580437,TRUE
"1006837",2009-10-04 02:01:37,89,"Fm-W",102,"Farm",548301.066599043,4727519.99768022,TRUE
"1006850",2009-10-04 02:02:15,89,"Fm-W",116,"Farm",548300.886523625,4727519.71880248,TRUE
"1006861",2009-10-04 02:02:45,89,"Fm-W",110,"Farm",548300.066818693,4727519.80562126,TRUE
"1006876",2009-10-04 02:03:16,89,"Fm-W",116,"Farm",548305.63788358,4727523.54611975,TRUE
"1006894",2009-10-04 02:03:54,89,"Fm-W",112,"Farm",548300.163999064,4727522.18149988,TRUE
